customer_id,first_name,last_name,email,phone_number,registration_date,loyalty_program_status,date_of_birth,gender,membership_level,preferred_contact_method
d8a1fcf5-77b0-4fa0-9248-68bbdc3c1046,Tiffany,Evans,jamiebrooks@example.org,(413)793-5809,2020-02-06,Silver,1969-09-25,Female,Silver,Email
a8b13605-184e-4f3a-a290-9b039d5282c3,Ronald,Myers,mlucas@example.com,730-473-7397x738,2023-09-10,Silver,1957-09-16,Female,Silver,SMS
10f5ffc4-729d-4723-8349-5959697737e5,Scott,Hernandez,geoffrey84@example.com,001-874-570-5809,2020-08-13,None,2003-02-16,Female,Silver,Phone
676f29ec-6772-43ed-af84-c96276c2a0bc,Jared,Weaver,carmenfox@example.org,6027488346,2021-11-02,Silver,1979-05-28,Female,Silver,SMS
c75f781e-4347-4687-8edd-2d849c179708,Amanda,Johnson,dtorres@example.com,(806)934-7189x8528,2022-05-17,Silver,1971-12-13,Male,Gold,Phone
301abe81-a66f-4727-85ab-1014ae3587e2,Kara,Cooper,proberts@example.org,308.993.3794,2020-06-25,Gold,1982-09-12,Male,Silver,Email
1ac7825d-5014-4ee5-9ec4-f58896e3e097,Kathleen,Zamora,derek24@example.com,939.715.5321x8466,2023-05-24,Gold,1985-08-09,Male,Bronze,SMS
d0980f00-d9d3-471d-a5a0-cd214b750ad7,Yvonne,Bell,michael96@example.org,800-242-7564,2021-05-22,Silver,1998-04-22,Male,Silver,SMS
563cfd26-7cbc-4aa3-9d21-fca2a3846ae1,Jessica,Diaz,qduncan@example.net,280.670.8327x3175,2023-01-25,Gold,1981-09-29,Female,Silver,Phone
63563e97-c401-4cc7-aac9-d15bc8d478af,Marissa,Pugh,kathleencarson@example.net,986-753-8308,2020-03-12,None,1978-08-29,Male,Platinum,Email
aed1277d-eefe-4968-9a40-1614b96b3c9b,James,Donaldson,larryjones@example.com,499-589-2172x8588,2022-03-24,Bronze,1986-12-03,Female,Silver,SMS
acfa88bf-ebab-47ed-a351-e702c4731ed2,Johnny,Berg,anthony07@example.com,(719)836-6697,2021-11-11,Silver,1995-04-22,Male,Platinum,Email
d0bf7fdb-6d27-4cc7-a5f0-58962c99ace0,Mary,Hickman,claygeorge@example.net,648-538-5289x5469,2023-08-26,Bronze,2004-09-25,Male,Platinum,Email
e9ff0d73-4527-4412-8b69-4950637e3544,Erica,Wright,cameron56@example.org,430.656.1069x3933,2024-06-07,Silver,1977-11-30,Male,Silver,SMS
8343b2d1-3dcf-4b5b-bb1c-6cf49710e1c4,Laura,Meadows,christopherhawkins@example.net,+1-653-234-8560x7151,2022-08-21,None,1953-04-10,Male,Gold,Email
e031e7af-4864-4044-9e67-72e4f39a22db,Jennifer,Ward,briankelly@example.com,592-579-5542,2020-05-17,None,2005-04-09,Female,Gold,Phone
ca7cbd1e-c9a3-4e18-b8ed-8b341c4d9720,Jacqueline,Blevins,johnsonlaura@example.net,849.458.5175x99265,2023-05-13,Gold,1988-12-27,Female,Silver,SMS
e2ca1625-3ec1-4934-b615-e7c6a1622cc6,Nicholas,Howell,debbie68@example.net,+1-553-954-6978x4377,2023-09-10,Silver,1963-08-21,Male,Platinum,Email
b3c98142-c596-4b76-ae67-9f48065b405c,Dalton,Reed,hshaw@example.org,434-319-5230x670,2023-08-22,Gold,1990-05-23,Female,Gold,Email
3a09dcbc-9d6b-415f-bb72-4033101689e4,James,Stewart,jaymartinez@example.org,350.973.2519x024,2022-05-12,Silver,1960-01-03,Male,Bronze,SMS
d5bdb0f3-9543-4d24-8c69-de80dd1e2f6c,Thomas,Ward,henryperry@example.net,001-970-880-8858,2024-04-03,Silver,1991-05-07,Female,Gold,Email
0d845477-6243-48fb-83f7-2506337ed0e3,Michael,Love,blackpaula@example.org,001-913-754-9381,2022-08-24,Gold,1973-12-15,Male,Bronze,Email
f114246c-5ee1-473a-ae52-b809d6af68a7,Tiffany,Levy,rodriguezjulie@example.net,559-678-3725x774,2021-07-15,Gold,1978-04-02,Female,Silver,Phone
754418b4-44fb-442d-b1b1-b90d0dacf149,Jamie,Medina,vsilva@example.com,266-997-3430x334,2024-02-23,Gold,1962-08-28,Female,Platinum,SMS
cfee3ea0-5e6b-4910-8b0a-b63825a831c3,Summer,Roman,oortiz@example.com,001-506-395-4644x83357,2021-10-23,Bronze,1998-12-04,Female,Gold,Email
64e413b9-df5f-4b7f-842d-536a69554679,Bradley,Johnson,espinozagarrett@example.org,(852)420-2202,2023-12-09,Gold,1959-02-08,Female,Gold,SMS
8dc87c80-eb93-4ac8-9ca9-4ea1cfd78015,Christopher,Garcia,michael73@example.net,001-438-646-1416x387,2022-04-22,None,1981-12-03,Male,Silver,Email
8bd66200-c49b-4c4b-a996-58d58cc393ce,Katherine,Nguyen,josephgrant@example.net,343.451.7859x6116,2023-10-25,Gold,2003-11-10,Female,Silver,SMS
b66fcc36-ef8e-471d-8d52-0641664c8371,Denise,Walker,theresa72@example.org,001-615-424-2317x1379,2020-04-22,Bronze,1972-03-11,Male,Gold,Phone
0e4d1ff0-6d8f-4a66-8aa4-bdf3e94d6e8b,Joshua,Barnett,brittany27@example.com,+1-641-625-9667x252,2021-01-17,Silver,1992-12-08,Male,Gold,SMS
90df3b80-4cc2-4518-8979-ad0c42e9377e,Brandon,Robinson,harriscurtis@example.org,205-750-3005x6664,2021-09-26,Silver,1949-02-05,Female,Gold,Phone
3929be5a-1ab7-4131-a27a-6fc09dfd8846,Linda,Chang,jessicafoster@example.net,+1-249-897-4094,2023-05-18,Gold,1989-05-24,Male,Silver,SMS
11f517fb-4c57-4874-b13f-687b04e43b9d,Patrick,Smith,mccoycarl@example.com,(280)431-3599,2020-10-06,Gold,1967-08-22,Male,Bronze,Phone
b50ae22e-2ee9-4946-bfe3-08909fc160e4,Brandon,Lopez,tarawilson@example.org,+1-575-329-0094x5906,2022-06-05,Bronze,1991-08-23,Male,Gold,Phone
c6706a9c-047e-4a1a-9b0e-f69f9d325ce4,Desiree,Ewing,zcarter@example.net,(831)788-2797x435,2023-02-20,Bronze,1961-05-28,Female,Silver,SMS
68f3b6a5-8551-4dfc-929f-e4529ec2e7e7,Laurie,Mccarthy,holmesshawna@example.org,518-672-9051x454,2024-06-27,Bronze,1957-12-15,Female,Silver,Phone
91d8bcfb-b312-4d90-a69e-33177014e3d2,Shane,Murphy,qguerrero@example.net,(419)472-0944,2021-02-23,Gold,1979-10-17,Male,Gold,Phone
9c483401-f48f-46ce-9a2a-2ad203d85d93,Heather,Bennett,lori79@example.net,+1-472-580-3820x56484,2022-09-20,Bronze,1947-02-11,Male,Bronze,SMS
eeffdc8e-7c4f-4db1-9bae-db733225a6e2,Benjamin,Baker,donaldhall@example.com,001-710-882-8410x12061,2022-08-14,None,1999-06-27,Female,Platinum,Email
03ac07af-70a6-44a4-baac-7c988f3ec9d7,Laurie,Reed,karen58@example.net,(719)574-2271x8130,2023-04-27,Silver,1973-12-06,Male,Platinum,Email
2bf160fa-60a6-4713-9cfe-4cb518b51abd,Stephen,Cunningham,coreybaxter@example.net,(815)354-5750x63197,2022-11-11,Silver,1963-01-23,Male,Gold,SMS
d710aca5-1ec0-40f1-afc3-0692a75ca82e,Amy,Keller,orozcojeffrey@example.org,+1-578-241-4091x274,2024-07-11,Gold,1985-01-17,Male,Platinum,Email
89f0324c-ba8f-47af-aa33-c0b5abb8269b,Michelle,King,csmith@example.net,+1-277-394-5949,2023-01-07,Gold,1976-01-26,Male,Platinum,Phone
7167b92e-a30f-477f-ac62-4a192c6528a2,Melanie,Williams,andrew73@example.com,892-710-0865x188,2023-05-01,None,1943-09-22,Male,Bronze,Email
8bb48016-6518-4090-b7f3-6c1cecce92ed,Erica,Andrews,kevinskinner@example.org,001-502-271-3832x7647,2020-03-09,Gold,1992-11-11,Male,Platinum,Email
0ff99448-4b25-436e-9b33-c6f1de8a3061,Amanda,Davis,joshua05@example.com,+1-702-999-8115x2989,2021-10-06,Silver,1943-10-24,Male,Silver,Phone
60fcd435-788d-41e0-b942-51676746b96f,Heather,Jones,dunndavid@example.net,4655380043,2020-03-10,Gold,1948-10-19,Female,Bronze,SMS
983b49ef-b69d-44fc-8fc2-0bd08f64386b,Samantha,Gomez,gsilva@example.com,001-915-560-9342x520,2023-03-22,Silver,1985-12-19,Male,Gold,SMS
71c30927-8a8a-4904-bf44-d96d4fa3bfd6,Herbert,Mcguire,privera@example.org,659.260.3816,2024-05-27,None,1996-03-24,Female,Bronze,Phone
f4f18535-47cc-4245-863f-cf2bd4b85722,Nicole,Miller,uhoffman@example.net,961.565.8147,2023-03-03,Bronze,1995-02-21,Male,Bronze,Phone
1668eb80-40b0-40d1-af83-f6a34b8a6f2a,Joseph,Price,courtney84@example.com,3163875108,2024-07-27,None,1985-09-08,Female,Bronze,Phone
80d92633-c5c4-4fba-90f5-7dfa40b35d61,Sandra,Levy,juliehoward@example.net,(752)539-6349x3901,2021-06-23,Bronze,1969-07-01,Male,Bronze,SMS
69a37aaf-694b-443d-9c8b-9162144c70bf,Robert,Miller,patriciapierce@example.com,637.343.7933x5210,2020-03-29,None,1964-09-20,Male,Bronze,Phone
6ed98f3c-a244-44e0-aa85-e2d75121f66c,Shawn,Jackson,alejandromichael@example.org,001-760-575-9814,2022-01-16,None,1970-10-10,Male,Bronze,Email
aff019e1-60f0-4415-9d11-4d8826b7196b,Travis,Murphy,monicahendricks@example.org,582.453.9514,2020-09-28,None,1979-04-17,Male,Bronze,SMS
9dcc8296-901c-44fc-a94a-42f67fb49084,Jason,Watson,leslie04@example.org,(445)707-1160x39482,2020-12-01,None,1972-07-31,Male,Silver,Email
160e0b64-34aa-4bbd-8f58-bb8eab3a77f3,Eric,Grant,atkinsonjames@example.net,656.276.3647,2021-10-27,Bronze,2001-04-10,Female,Bronze,Phone
336f404b-dc0f-418e-a726-2db0ab6c01ac,Mark,Jackson,hopkinsbrian@example.org,2568361038,2022-11-26,Gold,1954-06-13,Female,Platinum,SMS
36ac8e0c-3b33-4239-992a-25bb271a287f,Sharon,Martinez,davidjohnson@example.com,(261)805-5806x506,2020-08-12,None,1983-06-25,Female,Bronze,SMS
a1283bbf-7f26-4633-8fa9-39a2a1c83539,Sarah,Vasquez,bradshawnicole@example.net,(889)610-1138x51583,2021-09-03,Bronze,1991-01-16,Female,Bronze,Phone
97120e61-406d-474c-87f7-d55e1592e762,William,Morris,justin93@example.com,326-757-6164x7332,2021-01-21,Bronze,1986-12-11,Female,Platinum,Phone
9944fa07-1115-4e7f-9687-6afce10c1d04,Devin,Snyder,dlucero@example.com,001-554-708-6115x92104,2024-07-10,None,1993-04-14,Male,Silver,Phone
c7322e57-4d38-46ed-9eb7-6350458cd0dd,Timothy,Mathews,ashleygregory@example.org,(733)911-3899x51923,2024-07-19,Bronze,1998-08-01,Female,Gold,Phone
f75ca79d-64d5-4a17-980f-f332cb1c0b61,Paula,Miranda,sbrown@example.com,001-863-514-0616,2023-02-14,Gold,1963-05-31,Male,Bronze,Phone
815ce92f-64f5-4567-9988-4a4f825fd56e,Lisa,Myers,jeffreyrichmond@example.org,432.886.4578x364,2021-01-11,Gold,1953-01-09,Male,Silver,Phone
7d30f64b-1782-4a43-8f9b-0ba51653fcb3,Gregory,Rodriguez,fscott@example.net,+1-896-428-8977,2023-01-14,Bronze,1949-08-14,Male,Platinum,SMS
11cc4c90-badc-4c2e-89ef-1e493afb724b,Michelle,Porter,russell06@example.org,697.741.5298,2021-04-01,Silver,2003-05-01,Male,Platinum,SMS
eefd034b-a83a-4089-b10f-8e368289a43d,Ryan,Smith,xclark@example.org,277.328.8304x886,2020-12-18,Silver,1961-08-29,Male,Silver,SMS
65c77d99-df98-4e8b-9149-d7c9895c3f87,Jessica,Soto,valerie87@example.com,(419)862-0786,2021-06-27,Bronze,1969-12-28,Male,Bronze,SMS
723d4911-1ba1-468b-aba7-7a315eaab881,Lindsey,Reyes,donnapitts@example.com,272-424-5028x1738,2024-05-12,Silver,1957-04-05,Male,Platinum,Email
0b977e91-53d7-461d-9dbf-ce0c8647dfe1,Lisa,Johnson,pmills@example.com,(624)896-8308x737,2021-11-01,Bronze,1957-08-02,Male,Silver,Email
9d379391-c055-43d6-ab5e-5f03e1f93a8a,Stacy,Barker,robert80@example.org,001-503-614-4949x463,2023-09-06,None,2004-05-28,Female,Silver,Phone
208906f5-b675-4339-bd73-981fc8b0e0e8,Duane,Clark,morganjeanette@example.net,7386607372,2022-03-31,Gold,1948-02-11,Female,Platinum,Email
d9cf3ef4-644e-43c5-8659-d1f92528143f,Douglas,Hoover,ryanwells@example.net,7139700576,2020-09-30,Bronze,1977-07-12,Male,Gold,SMS
1d6cd0bd-1fea-400b-a2ab-92bfbb0497af,Diane,Anderson,ugarcia@example.com,534-722-8835,2024-06-09,Silver,1983-07-09,Male,Platinum,Email
b76dca13-23cd-451a-8b28-219df8d59c52,Robert,Salazar,james56@example.org,760.701.2299,2020-10-17,Gold,1991-02-11,Male,Silver,Email
16d1d045-627a-43ab-85d3-e7dcde66f5e1,Ashley,Cooper,cjordan@example.net,960.446.7847x424,2024-05-13,Silver,1960-04-22,Male,Silver,SMS
4ef34b50-2139-40e2-be98-c4e78efa4e5d,David,Lawrence,gutierrezjessica@example.com,+1-217-827-5706x228,2021-03-28,Silver,1993-05-20,Male,Platinum,Email
a45c6524-ed21-40b6-931b-f365043e54f9,John,Frey,virginiaromero@example.org,405-643-5582x65992,2021-09-22,None,1952-11-01,Female,Bronze,Email
db966b59-eb05-4313-8cc8-8003844c89fa,Rhonda,Powell,christine89@example.net,6816270294,2024-03-01,None,2000-04-02,Female,Bronze,Phone
9cc88c20-ebd4-4947-8e85-bf06bec9d40c,Rebecca,Lopez,lisa37@example.com,+1-441-668-9793,2024-06-15,Bronze,1960-02-26,Male,Gold,Phone
8bce7604-38bf-456a-bd65-ba5f485d7742,Victor,Rush,wandapratt@example.net,001-648-591-1740x2970,2023-04-26,Silver,1989-10-30,Male,Platinum,Phone
da74da28-0ac4-4163-87f0-e73b9db3c689,Erin,Howard,rosskatherine@example.net,001-441-317-0292,2023-02-19,Gold,1957-03-18,Male,Platinum,Phone
3dc80d8b-073d-4813-a3ca-47c3da30d305,Donald,Mcgrath,watsongregory@example.net,(451)634-1934,2022-07-20,None,1999-04-07,Male,Bronze,Email
5a7feb32-7f40-44fc-8ba0-b5520a39b638,Veronica,Barnes,robert62@example.com,+1-777-397-8281x88884,2024-08-27,Silver,2006-05-22,Male,Bronze,Phone
3d24c421-1083-4e09-8055-eee4d47575f0,Chris,Chapman,anguyen@example.net,+1-536-588-7911x029,2020-11-28,None,1953-12-03,Male,Bronze,SMS
b92b99f4-afe7-41fd-babc-2079f5278452,Crystal,Fleming,gravesgarrett@example.com,217-655-5525x12574,2020-07-11,Bronze,1979-04-02,Female,Platinum,Email
f0fe2ead-2061-40b4-9562-8255ebb27579,Brittany,Lawrence,heatherjohnson@example.com,871-482-1648x7506,2023-07-18,None,1982-07-21,Female,Platinum,SMS
6ebf699d-af3e-447c-82dc-0f105d47908d,Christine,Martinez,cochranmargaret@example.org,(716)702-0059x514,2020-03-24,Gold,1964-12-14,Male,Platinum,SMS
c6c2b7c6-5d78-4f81-b228-3561a27b168c,David,Hall,ystokes@example.org,8428136543,2022-11-11,Silver,1987-04-28,Female,Gold,SMS
5c5f71c0-80f4-4a0e-9504-01064cb0086b,Oscar,Fuller,angeladrake@example.com,980.341.8227x44435,2021-05-18,Gold,1956-02-29,Male,Gold,SMS
14d15f3b-9a69-44fe-b474-27706794382a,Joseph,Martinez,zchang@example.net,328.424.3007x973,2022-05-26,None,1997-02-08,Male,Platinum,Email
4b7b4560-95df-45ee-9f5d-36f6404cea07,Lawrence,Kerr,keithsteven@example.com,886-705-7433,2023-10-14,Silver,1986-07-22,Female,Silver,Phone
db49e427-9ad6-4705-aac1-cdbb34224b29,Samantha,Horton,lthompson@example.org,(465)514-3905x420,2021-07-01,Gold,1951-07-16,Male,Gold,Phone
840bab2c-24e7-4f91-9c45-966589192ae2,Sean,Moore,rmunoz@example.com,972.308.8614,2022-05-20,None,1975-04-16,Female,Platinum,Email
5c8fe3e0-c368-4dd0-a832-168211a2a95e,Anne,Goodwin,cheryl14@example.net,2384041048,2021-09-02,None,1946-08-01,Female,Silver,SMS
6164b32b-3c14-422d-8f37-672fa012e91a,Raymond,Coleman,tanyarogers@example.net,(264)270-0006x02669,2020-10-02,None,1960-02-26,Male,Silver,SMS
948f5796-07e2-4d4a-94dd-b5f5f9550ac5,Christian,Smith,rholmes@example.com,001-447-445-3864x79867,2020-12-06,None,1959-08-30,Male,Gold,Phone
876feac9-cb4c-4bdb-b5d7-b307ed40fd5d,Julie,Stout,denniswatson@example.net,460.208.7284x587,2021-11-03,Gold,1944-08-23,Male,Platinum,Email
aca5975b-7672-4947-98a6-cca8309164e4,James,Rogers,tonya95@example.net,+1-371-565-8354,2022-02-23,Silver,1978-07-11,Female,Silver,SMS
57ad3c9e-dcb2-4ea0-b407-acddc1325770,Kimberly,Sutton,dsmith@example.org,(277)990-0746x0080,2020-10-01,Gold,1959-11-18,Male,Bronze,Phone
df1496ca-0812-43f0-a182-de29c22f0805,Richard,Robertson,anthony97@example.org,(856)578-6752,2022-09-10,Bronze,1954-08-07,Male,Bronze,SMS
7d053027-5fce-4231-9c3c-0ef3d1a6cef2,Tina,Buchanan,johnstonchloe@example.com,(276)518-9659,2024-04-11,None,1956-04-25,Male,Silver,Email
9fd18a8c-3936-4f78-a395-3f070c0be8f7,Kirsten,Jones,nicholsdawn@example.com,425.419.8272x50048,2023-04-21,Gold,1967-10-12,Male,Platinum,Email
4337445e-63fc-441b-932a-417ce5c8e282,Brian,Humphrey,samuel34@example.org,(276)550-6371x646,2023-04-14,None,1956-10-21,Male,Silver,SMS
05ff59a1-0836-42ef-b645-99bdfed46ba4,Vanessa,Murray,powersnathaniel@example.com,550-851-1738,2020-12-17,None,1987-06-29,Male,Gold,Phone
6c099649-2daa-4b2f-856c-66df88416d99,Christopher,Nguyen,trevor06@example.org,835-653-0475x21407,2021-11-04,Gold,1955-10-25,Female,Bronze,Email
527d672b-a0dc-4c18-ab10-95594b3e3602,George,Mcmahon,lori83@example.net,6795412061,2024-08-13,Bronze,2005-12-15,Female,Gold,Email
c3f0122e-23bc-4cea-8f71-684951d2a582,Erica,Higgins,emilyknight@example.com,522.671.3697x5322,2022-05-25,Silver,2002-01-08,Female,Silver,Email
529b4be8-fa76-4375-8727-971f689babb4,Susan,Scott,stephenpeters@example.com,+1-303-930-2396,2024-06-24,Bronze,1946-03-27,Male,Platinum,SMS
d828805d-e99c-448f-8051-852c49c10d7e,Aaron,Holden,kari28@example.org,(632)235-9047,2022-08-12,Silver,1981-09-15,Female,Platinum,Phone
d7f08bc9-1ca2-4cbc-b9d6-ef9dcd1c4ef0,Christine,Sullivan,michelle87@example.org,(585)405-5503x245,2023-04-27,Silver,1947-09-13,Male,Platinum,Email
53e35d36-3128-4f83-93e1-425d9ed91dd3,Gail,Mccarty,mhayes@example.com,+1-941-630-2860x69131,2021-04-18,Silver,1989-12-01,Male,Silver,SMS
474d0b01-6ab9-42c7-aacb-a50215461eab,Ashley,Coleman,erush@example.org,(465)409-5044,2021-08-25,Bronze,2001-05-03,Male,Silver,SMS
edce2b16-c2dd-4350-b1b0-9ed7664eaf4d,Justin,Richmond,amandayoung@example.com,(561)418-6523x86374,2022-08-21,None,1952-11-07,Male,Platinum,SMS
506bc68d-f37b-4ddd-85ff-8726b910732b,Nicole,Fitzgerald,aryan@example.org,271-896-2663x453,2021-02-09,Bronze,1949-09-30,Male,Platinum,Email
80ce921e-e519-443d-a604-1aec9d632c93,Ronald,Trujillo,linda36@example.net,+1-203-595-2473,2020-09-02,Bronze,1946-04-18,Female,Gold,SMS
81c6c418-d4fb-45c3-88a1-694a20d17a46,Eric,Smith,dennishouston@example.org,954-647-3336,2021-09-23,Gold,1981-07-20,Female,Silver,Phone
e7d7e064-9518-40e9-b9cf-f9a08fa3d019,Sarah,Robinson,erin97@example.com,987-892-2262,2023-10-13,Gold,1949-02-23,Male,Silver,Email
d69bad14-42dc-4f3c-9102-78e9bea849a5,Blake,Leonard,ncampbell@example.com,001-395-406-7120x7640,2023-08-11,Gold,1951-01-10,Female,Bronze,Email
1cb62488-6b97-4e53-acb7-3fc9be06f461,Gregory,Holland,jacobmosley@example.net,941-241-0664x307,2020-05-11,Bronze,1955-08-31,Female,Gold,Email
0afc5c9d-1fbe-4c80-92ac-5bd6cf071026,Robert,Floyd,tstevens@example.org,+1-701-291-6205x265,2024-03-24,Silver,2002-05-16,Male,Platinum,Phone
3109bed2-43ae-4888-bfc3-2631238815af,Leonard,Petersen,ksmith@example.com,930.714.6391x4517,2022-09-30,Gold,1953-04-07,Female,Gold,Email
b5dccf6b-ab2e-41be-a08d-6994ca3b3f31,Emily,Martin,allendavid@example.com,+1-828-749-6604x330,2024-01-29,Gold,1977-06-19,Female,Platinum,SMS
e4c97244-8b5b-42c4-82c8-0b39b92ce448,Laurie,Hunt,bowmantoni@example.com,001-382-924-1869x1914,2021-04-03,Gold,2001-12-23,Male,Gold,Phone
0c037e4a-9a55-4df2-b4f8-e8fc9db62aeb,Jennifer,Tyler,kristenparsons@example.com,932-334-8629,2020-05-24,Bronze,1959-09-11,Female,Bronze,Email
d8e0aaf4-26e5-4331-9a8f-fdd1ca76d2bb,Laura,Graham,melindaperry@example.org,306-964-7298,2022-11-12,Gold,1984-05-30,Female,Bronze,Email
eab0b5a9-11e6-4805-af6a-646d0f6c30c8,Eugene,Huang,morrisashley@example.net,575.971.9343,2022-01-17,None,1967-10-09,Male,Gold,Phone
1da2fb45-f1fe-4cc0-82d2-da80f44cf99c,Debbie,Bell,wrightronald@example.net,6123399403,2020-05-22,Gold,1947-10-27,Female,Silver,SMS
3efdbf96-a18b-47ca-b0aa-fe8229c4fcb3,Steve,Barker,shelly12@example.com,001-622-437-8772,2021-09-12,Bronze,1944-08-23,Female,Platinum,Phone
c6691fc7-e96f-450d-93c4-372beee0c391,Melissa,White,randolphruben@example.com,+1-719-504-8260x8212,2020-08-27,None,1962-12-09,Female,Platinum,SMS
fe04ab01-a12a-4696-97ae-b1d471a8c0c0,Caleb,Lam,tbowen@example.org,001-256-382-1751x5911,2020-10-04,Bronze,1976-01-01,Female,Gold,Phone
5d6c2e28-80b6-4f80-85d1-a4a7c513426a,Daniel,Blackburn,andrewdean@example.org,001-414-799-1933,2022-08-27,None,1959-03-16,Female,Silver,Phone
2cbdd3c1-6b7d-4245-8453-cfa56936b288,David,Ramirez,djackson@example.net,001-729-619-8016,2022-10-28,Silver,1996-11-24,Male,Silver,Phone
db818af9-9187-484e-a649-bc910029fc8c,Matthew,Guzman,estradadarren@example.net,001-977-919-0892x0928,2024-07-10,Silver,1974-04-11,Male,Silver,Email
7870a5a9-85a4-42e1-8640-9d8cc8f08c73,Molly,Rhodes,jhickman@example.org,001-981-557-3726x478,2023-10-28,Bronze,1992-05-25,Male,Platinum,SMS
883115f3-4971-4ec6-96f2-5b7969d72230,Adam,Gould,thompsonscott@example.com,+1-813-810-7589x56469,2022-06-18,Gold,2006-05-10,Female,Silver,Email
d70ced3e-32f7-4dfd-828b-82a62e6a6739,Alexander,Thomas,christine14@example.com,+1-982-360-5894x861,2022-02-19,Gold,1993-11-29,Male,Gold,Phone
bc43830c-09e7-47ab-8382-1d5670e6d0a9,Richard,Neal,ezavala@example.net,(850)270-8567x33865,2023-12-16,Gold,1987-11-15,Female,Platinum,SMS
83d3ca7d-2182-4f8a-b128-f33245da4144,Alicia,Weiss,thomaskelley@example.com,(975)942-5012x68210,2021-11-08,Bronze,1977-07-21,Female,Gold,Phone
b4f111a9-0c97-46ea-bb30-4cd552aff664,Michelle,Dunn,kevin43@example.org,001-501-952-7382x2832,2020-06-23,Bronze,1971-06-16,Male,Bronze,SMS
c7b9f062-9246-443c-99ea-45bb16eb630f,Alex,Miles,andersondaniel@example.com,001-894-995-1218x503,2023-01-31,Gold,1974-12-27,Female,Silver,Phone
aa25cb7e-badf-43af-928d-873e4d6c1cbc,Matthew,Silva,nathanhunt@example.org,+1-814-838-8792,2020-08-07,Silver,1948-10-02,Female,Bronze,SMS
8e08aa36-67f8-4b7f-895a-a174e9476991,Christina,Jacobs,ilee@example.org,5455653633,2024-08-27,Silver,1945-05-14,Female,Gold,Email
ab9b5da9-938d-49e0-8e43-ae09607d442c,Joseph,Villa,xrodriguez@example.org,290-943-3334x46699,2022-10-24,None,1991-09-04,Female,Gold,SMS
61b43fd2-c086-4ab0-a269-8100bd388bfd,Nathaniel,Bates,michelle00@example.org,+1-711-320-5506,2023-02-01,None,2006-01-13,Male,Platinum,SMS
ad465053-abd2-4819-8239-3e6429e195c8,Tara,Figueroa,acook@example.org,264-217-5858x3138,2023-06-24,Silver,1971-05-09,Male,Platinum,SMS
f7ed6175-92b9-49cf-a666-724d75472494,Amanda,York,bedwards@example.net,919-828-2479,2020-12-12,Gold,1989-01-02,Male,Silver,Email
c1780180-f9eb-43ef-aa3b-245b4396d96d,Kellie,Williams,sierra00@example.org,001-558-697-9592x9272,2022-09-15,None,1984-10-12,Male,Silver,Email
26212b97-1c3e-4e36-a030-fe665dda54b8,Daniel,Mcbride,burtondonald@example.net,7317169306,2020-04-23,Silver,1969-07-11,Male,Gold,Phone
0e012fa4-a26f-4890-8cc4-9da0ef52aa16,Kelsey,Tucker,lisabailey@example.com,561.938.4885x61696,2024-03-23,Silver,1954-10-25,Male,Bronze,Email
53857d22-9772-4436-bbbd-a697097dccb3,Thomas,Silva,tinarobinson@example.org,(402)817-1599x339,2022-01-16,Bronze,1968-01-08,Male,Gold,Email
527784c6-292b-41a0-b64e-d55c53e27484,Brittany,Mendez,ruben35@example.com,605.750.4303x10402,2022-08-03,Gold,1951-03-21,Male,Silver,SMS
5c1a9bc1-fdad-4b2b-9486-f62a23456290,Christine,Adams,wolfebrandon@example.org,440-434-3211,2021-02-02,Bronze,1945-08-30,Male,Bronze,Phone
7583acb0-21cd-4dd7-b6b2-2cc79893fbc0,Sonya,Dixon,youngjoshua@example.com,950.367.8745,2022-05-21,Gold,1962-02-05,Male,Platinum,SMS
01b56899-8e01-4b81-a9b3-2c1bc835c68d,Anna,Maddox,pmason@example.net,001-363-964-2946x0064,2021-06-23,Gold,1964-01-02,Female,Platinum,SMS
000fa060-3bed-4203-8ad3-863792aed794,Nicholas,Carroll,willietorres@example.com,001-747-798-1938x09426,2021-01-20,Silver,1997-04-26,Female,Platinum,SMS
e5c5cdff-4faf-449f-a107-36b71894012e,Tanya,Mitchell,zsmith@example.com,(842)978-4923x2207,2022-09-30,Silver,1985-06-11,Female,Silver,SMS
389c167f-b006-45e9-9de6-fee3fbdbfe04,Robert,Harrison,neil74@example.net,(325)893-4971x7545,2020-06-21,Gold,1950-04-19,Female,Silver,SMS
e2f8898c-d806-4cc5-ba8a-7e32ca6569f1,John,Andrews,tonycardenas@example.org,001-808-876-3934x2552,2020-12-12,Bronze,1985-10-08,Female,Gold,SMS
6182d07f-b2c2-4cef-8591-54251861d7d1,David,Ramirez,nevans@example.org,283-590-5047x626,2023-02-19,Silver,1950-01-17,Female,Gold,Phone
fa90571f-5795-4e73-a548-068058e9013c,Daniel,Rowe,hensonphilip@example.com,(234)441-7103x522,2023-02-21,None,1944-04-28,Male,Silver,Email
c95674b2-602d-4630-97c9-a421dd4de974,Shannon,Hernandez,ujohnson@example.net,918-409-2351,2024-03-18,Silver,1963-08-01,Male,Bronze,Email
